"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,3,29,1922,"1926",-4,2225,2233,-8,"UA",1654,"N15710","EWR","SAN",336,2425,19,26,"2013-03-29T23:00:00Z"
2013,11,4,954,"950",4,1055,1104,-9,"UA",203,"N822UA","EWR","BOS",35,200,9,50,"2013-11-04T14:00:00Z"
2013,9,29,643,"630",13,900,914,-14,"B6",1099,"N556JB","LGA","MCO",120,950,6,30,"2013-09-29T10:00:00Z"
2013,5,16,1458,"1455",3,1829,1753,36,"UA",572,"N471UA","LGA","IAH",221,1416,14,55,"2013-05-16T18:00:00Z"
2013,10,26,652,"700",-8,811,833,-22,"UA",331,"N822UA","LGA","ORD",125,733,7,0,"2013-10-26T11:00:00Z"
2013,3,29,1325,"1249",36,1606,1539,27,"B6",991,"N585JB","JFK","PBI",140,1028,12,49,"2013-03-29T16:00:00Z"
2013,7,23,556,"600",-4,702,712,-10,"EV",5716,"N828AS","JFK","IAD",49,228,6,0,"2013-07-23T10:00:00Z"
2013,7,2,NA,"1942",NA,NA,2100,NA,"EV",3815,"N12957","EWR","DCA",NA,199,19,42,"2013-07-02T23:00:00Z"
2013,11,11,1556,"1549",7,1847,1859,-12,"UA",1023,"N39423","EWR","RSW",156,1068,15,49,"2013-11-11T20:00:00Z"
2013,12,8,1957,"1930",27,1,2301,60,"DL",2537,"N6703D","JFK","SLC",302,1990,19,30,"2013-12-09T00:00:00Z"
2013,8,4,647,"650",-3,914,931,-17,"B6",525,"N587JB","JFK","TPA",131,1005,6,50,"2013-08-04T10:00:00Z"
2013,10,26,1822,"1829",-7,1920,1939,-19,"MQ",3044,"N687MQ","JFK","BWI",39,184,18,29,"2013-10-26T22:00:00Z"
2013,11,8,1625,"1635",-10,1744,1810,-26,"EV",5293,"N708EV","LGA","ORF",48,296,16,35,"2013-11-08T21:00:00Z"
2013,12,6,1449,"1446",3,1739,1753,-14,"B6",325,"N651JB","JFK","TPA",150,1005,14,46,"2013-12-06T19:00:00Z"
2013,7,16,1011,"1014",-3,1158,1227,-29,"EV",5806,"N15555","EWR","OMA",144,1134,10,14,"2013-07-16T14:00:00Z"
2013,10,11,1142,"1140",2,1418,1430,-12,"UA",1618,"N54711","EWR","TPA",136,997,11,40,"2013-10-11T15:00:00Z"
2013,8,24,1944,"1930",14,2221,2248,-27,"B6",71,"N583JB","JFK","SLC",252,1990,19,30,"2013-08-24T23:00:00Z"
2013,3,18,745,"740",5,954,948,6,"EV",4676,"N16559","EWR","GRR",112,605,7,40,"2013-03-18T11:00:00Z"
2013,4,16,1706,"1714",-8,2026,2005,21,"UA",471,"N587UA","LGA","IAH",222,1416,17,14,"2013-04-16T21:00:00Z"
2013,10,13,1755,"1755",0,2029,2036,-7,"DL",1629,"N3734B","JFK","LAS",301,2248,17,55,"2013-10-13T21:00:00Z"
2013,9,27,1911,"1911",0,2123,2110,13,"EV",5909,"N13908","EWR","CLT",77,529,19,11,"2013-09-27T23:00:00Z"
2013,2,20,1353,"1350",3,1733,1715,18,"US",186,"N662AW","EWR","PHX",323,2133,13,50,"2013-02-20T18:00:00Z"
2013,10,21,756,"758",-2,1004,1020,-16,"UA",561,"N573UA","LGA","DEN",227,1620,7,58,"2013-10-21T11:00:00Z"
2013,8,1,1924,"1830",54,2314,2155,79,"UA",389,"N508UA","JFK","SFO",370,2586,18,30,"2013-08-01T22:00:00Z"
2013,7,28,1552,"1600",-8,1858,1844,14,"DL",847,"N917DL","LGA","ATL",123,762,16,0,"2013-07-28T20:00:00Z"
2013,5,24,1711,"1500",131,1912,1652,140,"US",802,"N119US","EWR","CLT",89,529,15,0,"2013-05-24T19:00:00Z"
2013,4,8,1604,"1600",4,1733,1735,-2,"UA",1687,"N73283","EWR","ORD",120,719,16,0,"2013-04-08T20:00:00Z"
2013,7,27,1949,"1927",22,2317,2254,23,"UA",551,"N849UA","EWR","SFO",351,2565,19,27,"2013-07-27T23:00:00Z"
2013,4,30,1414,"1415",-1,1629,1633,-4,"DL",935,"N303DQ","EWR","ATL",105,746,14,15,"2013-04-30T18:00:00Z"
2013,4,17,1224,"1231",-7,1436,1441,-5,"EV",4567,"N12126","EWR","MCI",167,1092,12,31,"2013-04-17T16:00:00Z"
2013,1,1,1559,"1605",-6,1844,1912,-28,"DL",91,"N374DA","JFK","LAS",309,2248,16,5,"2013-01-01T21:00:00Z"
2013,3,25,1525,"1535",-10,1649,1715,-26,"9E",4178,"N8598B","JFK","ROC",50,264,15,35,"2013-03-25T19:00:00Z"
2013,10,27,1153,"1200",-7,1245,1309,-24,"US",2146,"N951UW","LGA","BOS",36,184,12,0,"2013-10-27T16:00:00Z"
2013,10,13,1527,"1530",-3,1745,1747,-2,"DL",1942,"N358NB","EWR","ATL",98,746,15,30,"2013-10-13T19:00:00Z"
2013,11,21,907,"910",-3,1238,1225,13,"DL",970,"N322NB","LGA","FLL",166,1076,9,10,"2013-11-21T14:00:00Z"
2013,12,21,2030,"2030",0,2203,2200,3,"9E",2914,"N293PQ","JFK","DCA",50,213,20,30,"2013-12-22T01:00:00Z"
2013,2,24,1114,"1115",-1,1422,1425,-3,"AA",2099,"N3HLAA","LGA","MIA",162,1096,11,15,"2013-02-24T16:00:00Z"
2013,5,3,655,"700",-5,956,1007,-11,"DL",2003,"N904DL","LGA","MIA",150,1096,7,0,"2013-05-03T11:00:00Z"
2013,5,23,656,"615",41,831,818,13,"EV",4901,"N716EV","EWR","MSP",136,1008,6,15,"2013-05-23T10:00:00Z"
2013,9,14,1813,"1820",-7,2002,2040,-38,"9E",4245,"N8977A","JFK","CHS",91,636,18,20,"2013-09-14T22:00:00Z"
2013,6,6,2356,"2359",-3,328,345,-17,"B6",701,"N796JB","JFK","SJU",187,1598,23,59,"2013-06-07T03:00:00Z"
2013,10,20,1142,"1146",-4,1254,1300,-6,"EV",3807,"N12957","EWR","ORF",56,284,11,46,"2013-10-20T15:00:00Z"
2013,6,21,752,"755",-3,936,1009,-33,"UA",561,"N562UA","LGA","DEN",201,1620,7,55,"2013-06-21T11:00:00Z"
2013,4,15,1939,"1940",-1,2235,2247,-12,"DL",1435,"N937DL","LGA","TPA",139,1010,19,40,"2013-04-15T23:00:00Z"
2013,9,19,1410,"1415",-5,1539,1550,-11,"AA",1170,"N571AA","LGA","STL",128,888,14,15,"2013-09-19T18:00:00Z"
2013,11,6,1135,"915",140,1419,1219,120,"DL",1885,"N945DL","LGA","MCO",135,950,9,15,"2013-11-06T14:00:00Z"
2013,11,13,1609,"1615",-6,1820,1856,-36,"DL",843,"N193DN","JFK","ATL",96,760,16,15,"2013-11-13T21:00:00Z"
2013,4,6,628,"630",-2,753,805,-12,"AA",303,"N4WNAA","LGA","ORD",123,733,6,30,"2013-04-06T10:00:00Z"
2013,6,25,925,"935",-10,1206,1237,-31,"B6",271,"N708JB","LGA","FLL",143,1076,9,35,"2013-06-25T13:00:00Z"
2013,5,29,457,"500",-3,629,640,-11,"US",1431,"N536UW","EWR","CLT",75,529,5,0,"2013-05-29T09:00:00Z"
2013,2,28,NA,"840",NA,NA,1147,NA,"UA",443,NA,"JFK","LAX",NA,2475,8,40,"2013-02-28T13:00:00Z"
2013,4,13,612,"606",6,907,908,-1,"UA",1170,"N27213","EWR","FLL",152,1065,6,6,"2013-04-13T10:00:00Z"
2013,10,29,1057,"1100",-3,1328,1341,-13,"DL",1647,"N635DL","LGA","ATL",108,762,11,0,"2013-10-29T15:00:00Z"
2013,11,12,1944,"1945",-1,2049,2101,-12,"9E",2951,"N8516C","JFK","PHL",24,94,19,45,"2013-11-13T00:00:00Z"
2013,8,30,1338,"1338",0,1606,1634,-28,"B6",213,"N583JB","JFK","LGB",303,2465,13,38,"2013-08-30T17:00:00Z"
2013,4,1,1247,"1000",167,1413,1134,159,"FL",353,"N945AT","LGA","CAK",69,397,10,0,"2013-04-01T14:00:00Z"
2013,7,23,1143,"1145",-2,1316,1320,-4,"AA",1855,"N454AA","LGA","STL",125,888,11,45,"2013-07-23T15:00:00Z"
2013,3,28,628,"630",-2,909,928,-19,"UA",1115,"N33203","EWR","TPA",140,997,6,30,"2013-03-28T10:00:00Z"
2013,2,20,946,"959",-13,1104,1129,-25,"MQ",4670,"N539MQ","LGA","BNA",117,764,9,59,"2013-02-20T14:00:00Z"
2013,5,31,1800,"1759",1,2048,2049,-1,"B6",391,"N657JB","LGA","MCO",123,950,17,59,"2013-05-31T21:00:00Z"
2013,10,22,1050,"1053",-3,1225,1228,-3,"EV",3828,"N27962","EWR","RDU",70,416,10,53,"2013-10-22T14:00:00Z"
2013,9,2,1435,"1359",36,1710,1654,16,"AA",751,"N3BXAA","LGA","DFW",192,1389,13,59,"2013-09-02T17:00:00Z"
2013,2,25,647,"651",-4,858,926,-28,"UA",721,"N423UA","LGA","DEN",230,1620,6,51,"2013-02-25T11:00:00Z"
2013,9,30,638,"641",-3,740,805,-25,"EV",4522,"N11548","EWR","BNA",103,748,6,41,"2013-09-30T10:00:00Z"
2013,4,20,1239,"1245",-6,1338,1350,-12,"AA",1850,"N3FGAA","JFK","BOS",41,187,12,45,"2013-04-20T16:00:00Z"
2013,3,28,2151,"2100",51,2353,2327,26,"DL",1247,"N991DL","LGA","ATL",102,762,21,0,"2013-03-29T01:00:00Z"
2013,11,10,1641,"1645",-4,1752,1805,-13,"EV",3264,"N12564","EWR","ROC",52,246,16,45,"2013-11-10T21:00:00Z"
2013,1,14,1120,"1114",6,1420,1345,35,"UA",1654,"N34222","LGA","DEN",258,1620,11,14,"2013-01-14T16:00:00Z"
2013,2,28,1858,"1855",3,2112,2100,12,"US",1491,"N165US","LGA","CLT",90,544,18,55,"2013-02-28T23:00:00Z"
2013,8,4,1536,"1520",16,1701,1636,25,"EV",4580,"N14904","EWR","MKE",121,725,15,20,"2013-08-04T19:00:00Z"
2013,5,16,1824,"1835",-11,2228,2213,15,"B6",173,"N527JB","JFK","SJC",382,2569,18,35,"2013-05-16T22:00:00Z"
2013,9,1,804,"755",9,1138,1154,-16,"UA",1216,"N87513","EWR","SJU",198,1608,7,55,"2013-09-01T11:00:00Z"
2013,9,11,629,"630",-1,825,839,-14,"EV",4393,"N17560","EWR","IND",90,645,6,30,"2013-09-11T10:00:00Z"
2013,6,22,1959,"2000",-1,2235,2304,-29,"DL",2391,"N364NB","JFK","TPA",141,1005,20,0,"2013-06-23T00:00:00Z"
2013,12,4,1648,"1527",81,1757,1656,61,"EV",4502,"N12126","EWR","BNA",108,748,15,27,"2013-12-04T20:00:00Z"
2013,5,2,1016,"1021",-5,1311,1306,5,"B6",57,"N593JB","JFK","PBI",154,1028,10,21,"2013-05-02T14:00:00Z"
2013,4,20,1721,"1725",-4,2051,2054,-3,"DL",1459,"N344NB","JFK","SAT",232,1587,17,25,"2013-04-20T21:00:00Z"
2013,4,22,1139,"1035",64,1248,1157,51,"EV",4240,"N21154","EWR","BUF",48,282,10,35,"2013-04-22T14:00:00Z"
2013,10,14,1455,"1459",-4,1728,1756,-28,"DL",500,"N390DA","JFK","LAS",307,2248,14,59,"2013-10-14T18:00:00Z"
2013,9,11,949,"900",49,1244,1208,36,"B6",5,"N556JB","EWR","FLL",147,1065,9,0,"2013-09-11T13:00:00Z"
2013,10,5,622,"629",-7,902,929,-27,"AA",1205,"N3KKAA","EWR","MIA",138,1085,6,29,"2013-10-05T10:00:00Z"
2013,12,3,2153,"2159",-6,2241,2301,-20,"EV",4233,"N16963","EWR","ALB",29,143,21,59,"2013-12-04T02:00:00Z"
2013,1,11,1818,"1810",8,2146,2150,-4,"UA",594,"N429UA","EWR","PHX",300,2133,18,10,"2013-01-11T23:00:00Z"
2013,6,14,1842,"1835",7,2140,2144,-4,"UA",1637,"N76254","EWR","TPA",134,997,18,35,"2013-06-14T22:00:00Z"
2013,12,23,1344,"1345",-1,1654,1705,-11,"AA",117,"N332AA","JFK","LAX",338,2475,13,45,"2013-12-23T18:00:00Z"
2013,8,12,800,"800",0,1052,1053,-1,"B6",901,"N579JB","JFK","FLL",149,1069,8,0,"2013-08-12T12:00:00Z"
2013,5,30,1557,"1607",-10,1810,1758,12,"EV",5486,"N608QX","LGA","PIT",54,335,16,7,"2013-05-30T20:00:00Z"
2013,4,19,1155,"1200",-5,1456,1511,-15,"DL",863,"N718TW","JFK","LAX",330,2475,12,0,"2013-04-19T16:00:00Z"
2013,7,13,836,"830",6,939,950,-11,"AA",1838,"N3KSAA","JFK","BOS",36,187,8,30,"2013-07-13T12:00:00Z"
2013,12,29,642,"645",-3,945,955,-10,"AA",1107,"N3CSAA","LGA","DFW",215,1389,6,45,"2013-12-29T11:00:00Z"
2013,2,13,729,"730",-1,836,850,-14,"B6",1305,"N183JB","JFK","IAD",49,228,7,30,"2013-02-13T12:00:00Z"
2013,3,4,1432,"1430",2,1711,1732,-21,"UA",1744,"N11206","LGA","IAH",198,1416,14,30,"2013-03-04T19:00:00Z"
2013,2,8,908,"905",3,1234,1226,8,"DL",2379,"N339NB","LGA","FLL",160,1076,9,5,"2013-02-08T14:00:00Z"
2013,8,28,1258,"1300",-2,1513,1430,43,"UA",1734,"N48127","EWR","ORD",103,719,13,0,"2013-08-28T17:00:00Z"
2013,5,6,1657,"1700",-3,1836,1819,17,"US",2136,"N945UW","LGA","BOS",35,184,17,0,"2013-05-06T21:00:00Z"
2013,9,28,1710,"1715",-5,1845,1905,-20,"AA",345,"N4YHAA","LGA","ORD",102,733,17,15,"2013-09-28T21:00:00Z"
2013,8,4,1341,"1348",-7,1450,1509,-19,"B6",308,"N216JB","JFK","PWM",49,273,13,48,"2013-08-04T17:00:00Z"
2013,4,30,848,"850",-2,1024,1025,-1,"MQ",4406,"N839MQ","JFK","RDU",77,427,8,50,"2013-04-30T12:00:00Z"
2013,11,17,1858,"1858",0,2205,2150,15,"B6",711,"N529JB","JFK","LAS",328,2248,18,58,"2013-11-17T23:00:00Z"
2013,8,20,2358,"2359",-1,322,340,-18,"B6",839,"N662JB","JFK","BQN",189,1576,23,59,"2013-08-21T03:00:00Z"
2013,5,21,1832,"1845",-13,1957,2030,-33,"MQ",4517,"N735MQ","LGA","CRW",66,444,18,45,"2013-05-21T22:00:00Z"
2013,2,28,1755,"1805",-10,1946,1955,-9,"MQ",4626,"N523MQ","LGA","CMH",77,479,18,5,"2013-02-28T23:00:00Z"
2013,6,6,623,"630",-7,912,916,-4,"B6",27,"N592JB","JFK","TPA",147,1005,6,30,"2013-06-06T10:00:00Z"
2013,2,11,2026,"1950",36,2345,2334,11,"B6",645,"N804JB","JFK","SFO",354,2586,19,50,"2013-02-12T00:00:00Z"
2013,3,10,1738,"1745",-7,2014,2020,-6,"MQ",4413,"N722MQ","LGA","XNA",194,1147,17,45,"2013-03-10T21:00:00Z"
2013,1,9,904,"905",-1,1207,1226,-19,"DL",2379,"N358NB","LGA","FLL",154,1076,9,5,"2013-01-09T14:00:00Z"
2013,8,27,1801,"1800",1,1916,1920,-4,"WN",441,"N269WN","EWR","MDW",101,711,18,0,"2013-08-27T22:00:00Z"
2013,11,2,1529,"1530",-1,1745,1752,-7,"UA",745,"N534UA","LGA","DEN",231,1620,15,30,"2013-11-02T19:00:00Z"
2013,1,3,1200,"1145",15,1354,1335,19,"WN",794,"N383SW","EWR","STL",155,872,11,45,"2013-01-03T16:00:00Z"
2013,2,26,731,"730",1,840,843,-3,"B6",44,"N645JB","JFK","SYR",43,209,7,30,"2013-02-26T12:00:00Z"
2013,10,16,1612,"1550",22,1805,1730,35,"MQ",3416,"N528MQ","LGA","RDU",69,431,15,50,"2013-10-16T19:00:00Z"
2013,3,7,701,"709",-8,951,1009,-18,"B6",987,"N640JB","JFK","MCO",130,944,7,9,"2013-03-07T12:00:00Z"
2013,4,19,1440,"1445",-5,1616,1625,-9,"AA",2223,"N516AA","LGA","STL",139,888,14,45,"2013-04-19T18:00:00Z"
2013,5,19,1158,"1200",-2,1436,1505,-29,"AA",3,"N338AA","JFK","LAX",314,2475,12,0,"2013-05-19T16:00:00Z"
2013,8,2,1944,"1900",44,2325,2216,69,"DL",1643,"N712TW","JFK","SEA",356,2422,19,0,"2013-08-02T23:00:00Z"
2013,9,27,659,"700",-1,1000,1003,-3,"B6",23,"N645JB","JFK","LAX",327,2475,7,0,"2013-09-27T11:00:00Z"
2013,12,21,718,"710",8,1015,1025,-10,"AA",2279,"N3FHAA","LGA","MIA",155,1096,7,10,"2013-12-21T12:00:00Z"
2013,7,11,1528,"1529",-1,1852,1840,12,"UA",1151,"N37437","EWR","SEA",335,2402,15,29,"2013-07-11T19:00:00Z"
2013,4,14,2105,"1955",70,2303,2139,84,"EV",3823,"N12142","LGA","CLE",75,419,19,55,"2013-04-14T23:00:00Z"
2013,5,16,702,"644",18,824,813,11,"UA",1137,"N38454","EWR","ORD",114,719,6,44,"2013-05-16T10:00:00Z"
2013,6,10,2010,"1836",94,2202,2015,107,"B6",130,"N229JB","JFK","BUF",54,301,18,36,"2013-06-10T22:00:00Z"
2013,7,26,1653,"1700",-7,1838,1823,15,"US",2183,"N740UW","LGA","DCA",52,214,17,0,"2013-07-26T21:00:00Z"
2013,6,12,1643,"1621",22,1801,1742,19,"UA",1110,"N87527","EWR","BOS",44,200,16,21,"2013-06-12T20:00:00Z"
2013,6,12,1516,"1515",1,1802,1816,-14,"DL",2181,"N900DE","LGA","MCO",121,950,15,15,"2013-06-12T19:00:00Z"
2013,10,11,823,"825",-2,1048,1029,19,"US",1831,"N152UW","JFK","CLT",102,541,8,25,"2013-10-11T12:00:00Z"
2013,11,17,1824,"1800",24,1939,1919,20,"US",2158,"N956UW","LGA","BOS",49,184,18,0,"2013-11-17T23:00:00Z"
2013,1,22,1118,"1125",-7,1557,1620,-23,"DL",315,"N3767","JFK","SJU",202,1598,11,25,"2013-01-22T16:00:00Z"
2013,6,1,1136,"1130",6,1300,1311,-11,"EV",4298,"N16546","EWR","RDU",62,416,11,30,"2013-06-01T15:00:00Z"
2013,5,22,1718,"1722",-4,2038,2024,14,"UA",1237,"N78524","EWR","AUS",216,1504,17,22,"2013-05-22T21:00:00Z"
2013,5,28,1559,"1430",89,1809,1640,89,"EV",4181,"N23139","EWR","MCI",170,1092,14,30,"2013-05-28T18:00:00Z"
2013,10,24,1353,"1400",-7,1506,1512,-6,"US",2183,"N746UW","LGA","DCA",44,214,14,0,"2013-10-24T18:00:00Z"
2013,4,14,955,"1000",-5,1211,1220,-9,"MQ",4654,"N531MQ","LGA","ATL",115,762,10,0,"2013-04-14T14:00:00Z"
2013,5,10,1958,"1725",153,2232,2034,118,"DL",1185,"N375NC","EWR","SLC",259,1969,17,25,"2013-05-10T21:00:00Z"
2013,9,9,749,"758",-9,952,1020,-28,"UA",561,"N539UA","LGA","DEN",210,1620,7,58,"2013-09-09T11:00:00Z"
2013,8,7,823,"830",-7,1024,1028,-4,"EV",4297,"N11536","EWR","DTW",85,488,8,30,"2013-08-07T12:00:00Z"
2013,10,8,1306,"1310",-4,1449,1517,-28,"EV",5299,"N614QX","LGA","MEM",131,963,13,10,"2013-10-08T17:00:00Z"
2013,10,31,1201,"1205",-4,1438,1454,-16,"9E",3508,"N917XJ","LGA","JAX",117,833,12,5,"2013-10-31T16:00:00Z"
2013,3,10,1756,"1800",-4,1854,1913,-19,"US",2138,"N951UW","LGA","BOS",34,184,18,0,"2013-03-10T22:00:00Z"
2013,1,7,1207,"1210",-3,1301,1310,-9,"WN",477,"N799SW","EWR","BWI",39,169,12,10,"2013-01-07T17:00:00Z"
2013,4,13,1603,"1610",-7,1717,1742,-25,"9E",3359,"N917XJ","JFK","BOS",33,187,16,10,"2013-04-13T20:00:00Z"
2013,10,23,2051,"2057",-6,2244,2236,8,"EV",5048,"N754EV","LGA","RIC",57,292,20,57,"2013-10-24T00:00:00Z"
2013,5,30,1526,"1520",6,1822,1809,13,"UA",1289,"N77525","EWR","LAS",329,2227,15,20,"2013-05-30T19:00:00Z"
2013,5,4,948,"955",-7,1235,1212,23,"9E",3595,"N8972E","LGA","CVG",85,585,9,55,"2013-05-04T13:00:00Z"
2013,3,24,1826,"1830",-4,2109,2205,-56,"AA",269,"N3BVAA","JFK","SEA",319,2422,18,30,"2013-03-24T22:00:00Z"
2013,3,27,1520,"1525",-5,1640,1655,-15,"MQ",3823,"N517MQ","JFK","DCA",56,213,15,25,"2013-03-27T19:00:00Z"
2013,3,2,819,"822",-3,1104,1054,10,"EV",4388,"N13908","EWR","JAX",144,820,8,22,"2013-03-02T13:00:00Z"
2013,10,20,1822,"1810",12,2003,1955,8,"MQ",3526,"N521MQ","LGA","CMH",80,479,18,10,"2013-10-20T22:00:00Z"
2013,8,11,1908,"1855",13,2223,2225,-2,"VX",29,"N845VA","JFK","SFO",358,2586,18,55,"2013-08-11T22:00:00Z"
2013,7,10,NA,"1240",NA,NA,1435,NA,"EV",4381,"N10575","EWR","DTW",NA,488,12,40,"2013-07-10T16:00:00Z"
2013,9,21,643,"645",-2,841,858,-17,"EV",4122,"N11127","EWR","SDF",101,642,6,45,"2013-09-21T10:00:00Z"
2013,5,12,1559,"1610",-11,1726,1800,-34,"AA",343,"N591AA","LGA","ORD",111,733,16,10,"2013-05-12T20:00:00Z"
2013,7,23,717,"715",2,952,1010,-18,"VX",399,"N639VA","JFK","LAX",307,2475,7,15,"2013-07-23T11:00:00Z"
2013,5,4,1149,"1150",-1,1425,1434,-9,"UA",1573,"N29129","EWR","MCO",129,937,11,50,"2013-05-04T15:00:00Z"
2013,3,8,1920,"1530",230,2141,1805,216,"MQ",4525,"N711MQ","LGA","XNA",170,1147,15,30,"2013-03-08T20:00:00Z"
2013,7,24,854,"900",-6,1007,1016,-9,"US",2120,"N963UW","LGA","BOS",31,184,9,0,"2013-07-24T13:00:00Z"
2013,2,8,NA,"920",NA,NA,1125,NA,"MQ",4582,"N3AEMQ","LGA","CLT",NA,544,9,20,"2013-02-08T14:00:00Z"
2013,1,2,827,"835",-8,1120,1102,18,"F9",835,"N211FR","LGA","DEN",239,1620,8,35,"2013-01-02T13:00:00Z"
2013,9,15,852,"854",-2,1149,1213,-24,"B6",15,"N789JB","JFK","SFO",334,2586,8,54,"2013-09-15T12:00:00Z"
2013,2,4,1327,"1329",-2,1538,1526,12,"EV",3840,"N13958","EWR","MEM",171,946,13,29,"2013-02-04T18:00:00Z"
2013,6,14,1542,"1530",12,1640,1650,-10,"WN",216,"N754SW","EWR","MDW",103,711,15,30,"2013-06-14T19:00:00Z"
2013,9,10,700,"655",5,840,824,16,"9E",3496,"N922XJ","LGA","PIT",57,335,6,55,"2013-09-10T10:00:00Z"
2013,4,10,1800,"1806",-6,1945,1958,-13,"B6",1185,"N304JB","JFK","RDU",65,427,18,6,"2013-04-10T22:00:00Z"
2013,12,24,1303,"1310",-7,1512,1530,-18,"9E",3518,"N906XJ","LGA","CVG",100,585,13,10,"2013-12-24T18:00:00Z"
2013,5,20,2011,"1859",72,2148,2059,49,"9E",3455,"N927XJ","JFK","PIT",61,340,18,59,"2013-05-20T22:00:00Z"
2013,12,21,924,"925",-1,1251,1305,-14,"WN",2344,"N255WN","EWR","AUS",241,1504,9,25,"2013-12-21T14:00:00Z"
2013,10,6,1123,"1125",-2,1241,1310,-29,"AA",327,"N3BJAA","LGA","ORD",110,733,11,25,"2013-10-06T15:00:00Z"
2013,8,23,1025,"1030",-5,1337,1345,-8,"AA",179,"N327AA","JFK","SFO",338,2586,10,30,"2013-08-23T14:00:00Z"
2013,1,2,1001,"944",17,1259,1213,46,"EV",4495,"N15555","EWR","SAV",131,708,9,44,"2013-01-02T14:00:00Z"
2013,12,10,NA,"841",NA,NA,1003,NA,"EV",3815,"N22971","EWR","ROC",NA,246,8,41,"2013-12-10T13:00:00Z"
2013,1,15,1957,"1935",22,15,2220,115,"EV",4204,"N16149","EWR","OKC",284,1325,19,35,"2013-01-16T00:00:00Z"
2013,1,3,1856,"1900",-4,2009,2035,-26,"WN",2944,"N482WN","LGA","MKE",114,738,19,0,"2013-01-04T00:00:00Z"
2013,8,21,1826,"1800",26,2024,1920,64,"WN",441,"N244WN","EWR","MDW",105,711,18,0,"2013-08-21T22:00:00Z"
2013,3,25,1100,"1100",0,1353,1414,-21,"DL",1275,"N3772H","JFK","SLC",259,1990,11,0,"2013-03-25T15:00:00Z"
2013,3,31,1233,"1230",3,1427,1427,0,"EV",4135,"N15973","EWR","CLT",88,529,12,30,"2013-03-31T16:00:00Z"
2013,9,7,737,"740",-3,1012,1055,-43,"VX",11,"N361VA","JFK","SFO",318,2586,7,40,"2013-09-07T11:00:00Z"
2013,11,15,2105,"2110",-5,2341,2356,-15,"UA",1631,"N37427","EWR","MCO",138,937,21,10,"2013-11-16T02:00:00Z"
2013,10,19,1755,"1759",-4,2058,2058,0,"UA",247,"N449UA","EWR","PBI",157,1023,17,59,"2013-10-19T21:00:00Z"
2013,8,31,953,"1000",-7,1310,1316,-6,"DL",1765,"N718TW","JFK","SFO",346,2586,10,0,"2013-08-31T14:00:00Z"
2013,8,23,929,"901",28,1231,1204,27,"B6",63,"N605JB","JFK","SEA",331,2422,9,1,"2013-08-23T13:00:00Z"
2013,8,8,1836,"1700",96,2021,1845,96,"MQ",3216,"N699MQ","JFK","ORF",50,290,17,0,"2013-08-08T21:00:00Z"
2013,6,14,NA,"1145",NA,NA,1320,NA,"AA",1855,"N491AA","LGA","STL",NA,888,11,45,"2013-06-14T15:00:00Z"
2013,2,21,1451,"1429",22,1627,1555,32,"B6",8,"N304JB","JFK","BUF",63,301,14,29,"2013-02-21T19:00:00Z"
2013,9,12,2016,"1652",204,2158,1823,215,"UA",708,"N840UA","EWR","ORD",110,719,16,52,"2013-09-12T20:00:00Z"
2013,5,29,1810,"1815",-5,2014,2039,-25,"9E",3691,"N8943A","JFK","CHS",86,636,18,15,"2013-05-29T22:00:00Z"
2013,8,12,1707,"1705",2,1850,1910,-20,"AA",1711,"N3GUAA","JFK","ORD",138,740,17,5,"2013-08-12T21:00:00Z"
2013,4,7,841,"837",4,1039,1043,-4,"EV",4297,"N16571","EWR","DTW",88,488,8,37,"2013-04-07T12:00:00Z"
2013,7,4,1153,"1155",-2,1247,1323,-36,"EV",4974,"N758EV","LGA","BTV",40,258,11,55,"2013-07-04T15:00:00Z"
2013,4,14,1829,"1830",-1,2015,2010,5,"MQ",4674,"N546MQ","LGA","CLE",67,419,18,30,"2013-04-14T22:00:00Z"
2013,3,28,458,"500",-2,641,648,-7,"US",1987,"N110UW","EWR","CLT",87,529,5,0,"2013-03-28T09:00:00Z"
2013,7,17,832,"830",2,1019,1028,-9,"EV",4297,"N12552","EWR","DTW",75,488,8,30,"2013-07-17T12:00:00Z"
2013,3,15,2256,"2245",11,16,2356,20,"B6",128,"N179JB","JFK","BTV",50,266,22,45,"2013-03-16T02:00:00Z"
2013,8,28,NA,"1441",NA,NA,1624,NA,"EV",4596,"N16954","EWR","STL",NA,872,14,41,"2013-08-28T18:00:00Z"
2013,9,22,1056,"1045",11,1354,1352,2,"B6",971,"N638JB","LGA","FLL",151,1076,10,45,"2013-09-22T14:00:00Z"
2013,10,3,638,"645",-7,809,821,-12,"9E",3496,"N926XJ","LGA","PIT",53,335,6,45,"2013-10-03T10:00:00Z"
2013,4,3,2144,"2045",59,55,2353,62,"B6",629,"N346JB","JFK","HOU",223,1428,20,45,"2013-04-04T00:00:00Z"
2013,1,28,1729,"1720",9,1910,1905,5,"MQ",4479,"N730MQ","LGA","RDU",75,431,17,20,"2013-01-28T22:00:00Z"
2013,6,2,1058,"1100",-2,1213,1210,3,"MQ",3792,"N524MQ","JFK","DCA",53,213,11,0,"2013-06-02T15:00:00Z"
